Binomial,Normal,Uniform
,5.083173335,
,1.902395951,
,4.36072774,
,5.979628963,
,2.778055472,
,3.919494333,
,3.433506075,
,5.637486721,
,4.107011158,
,3.188687584,
,2.68811256,
,3.417412227,
,2.904160221,
,3.303546165,
,3.165916609,
,4.0944918,
,3.391433872,
,4.858127925,
,4.466222479,
,5.000312286,
,4.171735357,
,3.955516852,
,2.534373902,
,4.095409066,
,3.266496551,
,4.729466627,
,3.679365898,
,5.597651752,
,4.343115623,
,4.409405886,
,2.752217452,
,4.025844306,
,3.892167536,
,4.332325036,
,5.328093519,
,5.031428144,
,3.92351932,
,5.160768748,
,3.852267483,
,3.665914019,
,4.103622765,
,4.202717998,
,2.079861494,
,1.619007544,
,2.745332873,
,2.587839729,
,3.422446004,
,4.608916319,
,4.245017993,
,2.161272408,
,3.656422045,
,5.267061773,
,4.517977839,
,5.120217864,
,4.095037888,
,4.228266195,
,4.26151251,
,5.096543859,
,4.049941351,
,3.609114714,
,3.747845599,
,4.181727658,
,4.501628742,
,4.060352625,
,4.090734263,
,2.562380005,
,3.504618594,
,3.943630021,
,6.371185604,
,3.291962377,
,5.109670322,
,2.979152308,
,2.237273284,
,4.741427694,
,4.10642541,
,4.359818609,
,3.769828458,
,6.313521912,
,3.773594129,
,3.210425364,
,4.816167583,
,5.109666254,
,2.956840982,
,4.424968899,
,2.909303826,
,4.831010614,
,4.418802269,
,4.686300212,
,5.186342368,
,4.105682038,
,3.894821709,
,3.413809263,
,4.729200193,
,4.16396707,
,4.145103119,
,3.626778694,
,1.718747507,
,4.313837347,
,3.026563366,
,3.596228245,
,4.658133435,
,4.980825977,
,5.206619844,
,4.063945419,
,3.018741182,
,2.362013321,
,3.289735312,
,3.692482191,
,3.157032756,
,4.89471077,
,2.67826873,
,2.996920014,
,3.559097278,
,4.67001925,
,3.490126402,
,3.354478832,
,3.20543023,
,3.010422739,
,4.250549046,
,4.803752968,
,2.855502414,
,3.435511451,
,3.869655876,
,3.372942115,
,2.40476483,
,4.278857176,
,4.673600858,
,3.954111463,
,5.105675842,
,4.435745249,
,4.34826838,
,2.319135713,
,2.529504867,
,3.628214591,
,5.259540599,
,4.563107935,
,3.66813905,
,5.000723124,
,3.917045579,
,4.071319139,
,2.833862259,
,3.567787916,
,4.340671953,
,2.373256439,
,4.676989251,
,2.613527244,
,2.884578322,
,4.632944213,
,3.27190659,
,4.515875855,
,3.807793303,
,6.372161851,
,3.566768957,
,4.113480832,
,1.92123753,
,2.347463164,
,5.14658265,
,4.719671609,
,3.353958167,
,3.621365604,
,4.421629319,
,3.949982749,
,4.760942477,
,2.720780245,
,4.218392874,
,4.0502688,
,4.627720272,
,3.41081442,
,4.602133432,
,3.036413297,
,3.126679591,
,3.563871739,
,5.323688202,
,2.810049953,
,3.728516913,
,2.14531076,
,4.726537884,
,4.426675299,
,4.08245548,
,3.461984031,
,3.589211466,
,3.33787042,
,4.489720555,
,4.227840103,
,4.957835346,
,3.037658013,
,3.868964367,
,3.317200411,
,5.642969979,
,3.940583315,
,4.282827249,
,5.38837274,
,4.380607598,
,3.769899642,
,3.469503172,
,1.820781652,
,3.814061626,
,3.105824501,
,3.70098368,
,2.828981021,
,3.668500059,
,3.698516621,
,4.350336804,
,3.134141783,
,2.748814822,
,3.614048832,
,4.261561322,
,2.80378163,
,2.485947953,
,3.071391435,
,3.340351716,
,3.760923249,
,4.410036379,
,3.928823599,
,2.995337679,
,3.604929052,
,3.446146448,
,3.704284618,
,2.657047548,
,3.188112005,
,3.47734061,
,1.994724568,
,5.023862226,
,4.474580582,
,4.026244974,
,3.255113098,
,3.607345265,
,3.083242674,
,5.38950356,
,2.020074464,
,4.451356058,
,5.315918898,
,4.68028612,
,3.502443393,
,2.312179949,
,3.078937015,
,2.064591354,
,3.701314181,
,3.948722779,
,3.482699802,
,4.19364398,
,5.236724879,
,4.173857679,
,3.905166883,
,4.060847867,
,4.447786653,
,4.328322421,
,2.131008733,
,3.990811254,
,3.979664744,
,4.591205561,
,4.342817664,
,3.987520486,
,2.93618521,
,4.45514817,
,1.572212743,
,3.775510015,
,3.849317385,
,3.981456565,
,4.179703978,
,3.171582912,
,4.4682126,
,3.181320982,
,3.771513502,
,3.328492342,
,2.310556937,
,4.705971601,
,2.419042451,
,3.351582631,
,5.467391848,
,2.801206777,
,1.973889817,
,3.88027562,
,4.320864296,
,3.398029644,
,5.001353617,
,4.875511234,
,2.803879255,
,3.328744539,
,5.146784001,
,3.060713727,
,3.01786866,
,4.6388078,
,3.054980306,
,4.317189131,
,4.112055104,
,5.04112147,
,3.837610549,
,3.986442546,
,3.74769306,
,5.488983191,
,4.058103187,
,4.712123995,
,4.220542652,
,3.952342014,
,3.030435814,
,3.872563264,
,5.56547219,
,4.272243098,
,4.761428566,
,3.893490555,
,3.84121758,
,3.270918139,
,3.846466945,
,2.758174596,
,3.795923759,
,4.157601122,
,4.079349793,
,4.946124443,
,3.181035226,
,4.058260811,
,3.914314119,
,4.167135807,
,2.245010046,
,3.770804705,
,3.172530686,
,4.180729038,
,3.986001201,
,3.901389008,
,2.120318822,
,3.943900523,
,3.131694046,
,5.3217113,
,3.925583677,
,5.454212505,
,4.075063456,
,3.528651573,
,4.517358531,
,4.436919797,
,2.669901475,
,4.219765722,
,3.398830981,
,4.71427174,
,2.693888692,
,4.911953743,
,3.299837441,
,4.104026485,
,3.609255049,
,6.099056586,
,3.432642706,
,4.519699492,
,1.965429005,
,3.100103284,
,3.118035732,
,3.557351219,
,4.700600206,
,4.50806079,
,4.148330838,
,2.905335786,
,5.025121178,
,3.616024716,
,4.540470176,
,2.542704548,
,3.503673872,
,4.770619531,
,4.382735005,
,4.315236635,
,4.565097039,
,3.168389769,
,2.417691975,
,4.879827062,
,5.867425572,
,3.221086801,
,4.088124835,
,4.674924894,
,4.255541129,
,3.658592162,
,5.819979939,
,4.546460879,
,5.194640472,
,3.177143456,
,4.295365929,
,4.633318442,
,3.802558175,
,3.502613219,
,4.388554864,
,2.992779097,
,5.229622678,
,4.423864519,
,5.43267811,
,4.419609707,
,4.90438579,
,4.839518205,
,3.245629259,
,3.778304524,
,3.948768541,
,3.945941491,
,2.897476993,
,3.424376127,
,5.357490775,
,3.63604186,
,3.39623579,
,3.553952657,
,3.216382508,
,4.268458105,
,3.59914987,
,4.392284943,
,3.976580411,
,3.391358619,
,4.103460058,
,5.178617808,
,4.495309573,
,4.752052522,
,3.900893765,
,4.8745899,
,4.606978061,
,3.260267888,
,3.400734664,
,4.598151156,
,5.06794794,
,3.544821691,
,4.714985621,
,3.266394859,
,3.891763817,
,5.106851407,
,5.092242268,
,3.682266167,
,3.057551091,
,4.156503861,
,5.097788575,
,5.094363573,
,3.760496141,
,4.936256207,
,3.091221464,
,3.155747363,
,1.966210003,
,3.883267412,
,4.527478965,
,3.939017251,
,4.678360065,
,3.547979242,
,3.658051158,
,4.482414969,
,2.865781488,
,2.821014434,
,3.41856847,
,3.719912715,
,3.682819374,
,3.91149012,
,3.292086442,
,3.526064517,
,4.035232553,
,3.652140793,
,2.769759401,
,5.078564633,
,2.774622334,
,2.035100542,
,3.83139714,
,3.910720308,
,4.940344244,
,4.530872442,
,3.813850106,
,3.35883127,
,4.267255083,
,3.780155327,
,3.914957832,
,3.756557592,
,5.505343473,
,3.248319024,
,3.100890383,
,3.728424373,
,4.235172129,
,3.456297389,
,4.549582838,
,4.539750194,
,4.040563272,
,4.112651022,
,3.828625003,
,3.783956591,
,5.023237834,
,3.749533694,
,4.835474913,
,4.043030331,
,3.49784486,
,3.032262211,
,3.36769275,
,3.286757757,
,3.640311926,
,5.507267495,
,2.303967266,
,3.516543052,
,2.84722058,
,5.248488663,
,3.644968424,
,3.411011704,
,3.934816336,
,3.697910534,
,2.850090341,
,5.208100486,
,5.206526287,
,3.721032349,
,3.025302379,
,2.554334098,
,4.109202631,
,4.229931917,
,4.071691334,
,4.458980959,
,3.133324176,
,4.412372255,
,3.677712378,
,2.109344171,
,3.88097323,
,4.451341822,
,5.011952005,
,4.100458096,
,5.947494146,
,3.402630211,
,4.426380391,
,3.837336996,
,3.555864475,
,4.886628253,
,1.986890181,
,4.3357297,
,3.838674252,
,3.021724838,
,4.583328463,
,3.099611092,
,4.660604562,
,4.386130516,
,4.661759788,
,3.567433009,
,3.323737202,
,4.036642011,
,3.96445867,
,3.225093484,
,3.521520898,
,4.304024025,
,4.456922704,
,4.110738187,
,3.275081429,
,3.467231362,
,3.548401265,
,2.55777537,
,3.014010449,
,4.846207535,
,4.612829445,
,4.030394026,
,3.485828879,
,4.330365422,
,3.015777863,
,3.686706059,
,4.848365449,
,3.723353987,
,2.254430835,
,3.683663421,
,2.365641708,
,4.208662939,
,5.169062785,
,4.233425053,
,2.517509225,
,3.46427923,
,2.682995396,
,4.90908805,
,3.449360947,
,3.982528403,
,3.457728202,
,3.122967816,
,4.112821865,
,3.12151158,
,3.628507466,
,2.968985096,
,2.744295609,
,3.187131689,
,3.427685199,
,3.339023613,
,4.602318513,
,4.59597392,
,4.241129274,
,5.478708185,
,3.841369102,
,5.020124011,
,4.957534337,
,3.875869285,
,3.729068087,
,3.64484741,
,4.607285172,
,3.298063924,
,4.056817795,
,3.268216171,
,3.943523244,
,4.006012243,
,5.386294146,
,3.313709309,
,5.553675865,
,4.326439077,
,3.988624866,
,5.483085028,
,4.643928016,
,4.204156947,
,2.452295885,
,4.844938413,
,3.832162884,
,4.744112375,
,3.753548512,
,2.466793162,
,2.570633365,
,3.896873863,
,3.369368642,
,3.285938116,
,4.198097093,
,4.242117724,
,2.389722482,
,4.361256541,
,2.53024112,
,3.467813043,
,4.063592546,
,4.210010364,
,4.046136019,
,4.75633174,
,4.815626579,
,3.808900734,
,4.673275442,
,3.916780161,
,3.707864192,
,3.30631525,
,4.264062957,
,3.615332191,
,5.132734171,
,3.265036248,
,5.926830239,
,4.810352808,
,2.938300413,
,4.355110248,
,5.513503276,
,4.877024418,
,5.221694734,
,3.701825694,
,4.321836476,
,3.054140326,
,3.724572263,
,3.248804098,
,4.548789636,
,6.860936482,
,5.063619909,
,4.606699424,
,3.466163591,
,3.364503675,
,4.843766916,
,3.670048835,
,4.988027837,
,4.776123127,
,3.380518203,
,3.483231654,
,4.305089762,
,1.866551394,
,3.725880028,
,4.650953948,
,2.658499716,
,3.914316153,
,4.182715092,
,5.10624532,
,4.60885327,
,3.76740716,
,4.111021909,
,3.820816039,
,3.936062068,
,4.856271021,
,5.248905602,
,6.327059212,
,2.925265474,
,3.546758932,
,3.983137541,
,5.47420931,
,5.635835236,
,3.676714775,
,4.802254021,
,1.467819333,
,3.984496152,
,5.087171882,
,4.411754981,
,2.342179224,
,3.082274562,
,3.361390869,
,4.540879997,
,3.91463445,
,1.533358088,
,4.057264225,
,3.061832344,
,3.131007622,
,5.305436439,
,4.323457454,
,4.232782357,
,3.688527371,
,3.978943744,
,4.197298807,
,3.42289345,
,3.800250773,
,3.530333566,
,3.667804482,
,3.901608663,
,5.825495738,
,3.652818065,
,5.190288035,
,2.628406884,
,3.150849854,
,3.720386601,
,3.724663786,
,4.187805816,
,3.626115659,
,3.385956716,
,5.585900171,
,3.643275244,
,3.33333697,
,5.065029366,
,4.087775013,
,3.42184195,
,4.010484677,
,3.887371719,
,4.388379953,
,3.873626967,
,4.193399918,
,5.096629281,
,4.442311531,
,3.336768074,
,4.982520174,
,4.349598517,
,3.409653092,
,3.925905026,
,3.614413908,
,2.963371672,
,3.837874949,
,4.343092234,
,4.183414736,
,4.888070252,
,4.191293867,
,2.405440068,
,3.533806364,
,2.838562484,
,5.994825884,
,5.167264862,
,4.106645065,
,4.219396578,
,4.49272455,
,3.919528908,
,3.790593041,
,4.05888927,
,3.240497858,
,4.678010243,
,3.318005815,
,4.531738862,
,3.914417845,
,2.533125119,
,5.695443287,
,4.655418247,
,3.40094415,
,4.014304246,
,2.99622037,
,4.102366864,
,3.21533711,
,3.558042727,
,4.098617463,
,2.527267633,
,4.005841399,
,3.195641314,
,4.186837704,
,3.426070323,
,3.307537594,
,4.74317477,
,4.354662802,
,3.181200985,
,2.5592072,
,2.54833831,
,4.329255958,
,4.50271075,
,3.792027921,
,4.54809406,
,4.13025602,
,5.345897834,
,4.75579277,
,3.422669727,
,4.17305024,
,2.629220424,
,3.732973077,
,2.205496425,
,4.440140397,
,2.963644208,
,2.84967747,
,2.519632563,
,5.36195304,
,5.036370398,
,4.420917472,
,4.734929546,
,3.963234293,
,4.878199982,
,5.038123576,
,3.492953453,
,3.168267738,
,4.343349516,
,4.221500595,
,3.938230151,
,3.58407498,
,3.756176245,
,3.52615604,
,5.106375486,
,1.971384115,
,3.913132453,
,3.775671706,
,3.04019829,
,3.134973628,
,4.004464483,
,3.149540055,
,3.952582008,
,3.203094354,
,4.812506654,
,5.972990479,
,5.273106373,
,3.861484887,
,4.139601557,
,5.064746661,
,1.746538022,
,3.939705709,
,4.719091962,
,3.999066648,
,4.174484104,
,2.949020832,
,1.950085647,
,3.638634,
,1.654575499,
,4.676977048,
,2.259637489,
,3.445499684,
,5.540268731,
,2.253064089,
,3.638751964,
,3.920106522,
,5.594263359,
,2.020473098,
,5.05098157,
,3.921653264,
,4.512658306,
,6.44843933,
,4.342160731,
,5.225611927,
,3.930425255,
,3.041205046,
,4.894946696,
,4.312670935,
,3.879794614,
,4.08039214,
,3.652793658,
,4.740243994,
,2.858597932,
,4.775921776,
,4.40175963,
,5.022446667,
,4.569966074,
,4.816222497,
,2.466264361,
,3.860081531,
,3.861612003,
,2.992469952,
,3.025251533,
,5.251681806,
,2.957981972,
,3.818629651,
,1.603257416,
,4.516156527,
,3.802073102,
,3.229945231,
,4.801269638,
,3.458552928,
,3.489830477,
,2.862319876,
,4.462441553,
,5.490707895,
,3.279283361,
,3.509165264,
,3.308738582,
,5.221910322,
,4.501354172,
,4.09943507,
,4.126965252,
,4.895878199,
,5.542741892,
,3.182261638,
,3.501411214,
,2.007391381,
,3.236190165,
,5.061055225,
,4.355786503,
,4.195866977,
,3.388013954,
,3.773692771,
,4.242778725,
,4.611673202,
,4.490531044,
,4.071304902,
,2.473289276,
,3.87792449,
,3.695224837,
,4.596902372,
,4.49273777,
,4.02245693,
,4.430846723,
,3.415299058,
,3.503145071,
,4.574733416,
,2.577999966,
,4.134824045,
,3.89482781,
,3.483709608,
,3.932182501,
,4.889613944,
,3.825977948,
,5.2239279,
,4.998878422,
,3.940428742,
,5.696655461,
,4.069424609,
,5.093151399,
,2.880158767,
,2.915285376,
,3.783051528,
,5.871729197,
,2.389527232,
,3.919807546,
,4.306478881,
,4.166409723,
,5.432816412,
,4.876330875,
,3.096312189,
,3.906883451,
,2.607332139,
,2.761152151,
,5.165336773,
,3.436943281,
,4.781974511,
,4.486057593,
,3.590580246,
,4.728549361,
,4.337322204,
,4.605176071,
,3.341551687,
,4.232359316,
,4.239154406,
,4.643955473,
,4.423429276,
,3.493204633,
,3.074177808,
,5.081473037,
,4.484254586,
,4.700797489,
,3.569438384,
,3.501633921,
,4.997361171,
,3.223206072,
,3.487474263,
,2.047710406,
,3.464144996,
,4.093611143,
,3.878970905,
,5.539927045,
,4.49328996,
,4.015067956,
,3.892910908,
,5.202104699,
,3.472073957,
,4.804655997,
,4.136113506,
,6.181337988,
,4.384985459,
,3.62869458,
,5.142317669,
,3.443640746,
,5.606035278,
,3.106420419,
,2.762392799,
,3.207085783,
,3.574477246,
,4.203873225,
,4.902685492,
,4.378835099,
,4.069853751,
,4.570177594,
,4.068949705,
,4.849966088,
,4.118404781,
,3.042431457,
,2.833060922,
,4.414712198,
,3.416276322,
,5.220608658,
,4.408035071,
,4.919110858,
,3.896316588,
,4.765449486,
,5.729091288,
,3.652795692,
,4.768398568,
,3.664965229,
,4.176026779,
,4.303088454,
,5.402446977,
,2.160304296,
,4.649955328,
,5.04305566,
,3.730903635,
,3.188364202,
,2.698094692,
,5.056273646,
,2.939528858,
,4.080657558,
,3.994774209,
,4.841421888,
,3.264596936,
,4.025649056,
,4.23343929,
,2.857955236,
,3.861574377,
,5.765700572,
,2.693770729,
,4.320686334,
,4.080858909,
,3.700843345,
,3.966811834,
,3.976347536,
,3.342637763,
,3.813108768,
,2.428345277,
,5.957451872,
,4.471224731,
,3.328711997,
,4.692096682,
,4.554832202,
,5.099041426,
,3.382598831,
,4.757775773,
,6.186788703,
,4.433199887,
,2.909480771,
,3.308490452,
,2.653370349,
,3.802220556,
,4.878513195,
,4.34740196,
,4.212067603,
,2.996269182,
,4.406498498,
,1.347220213,
,4.658084623,
,4.476478163,
,3.878706505,
,4.720063125,
,3.777099468,
,3.502109842,
,4.499062024,
,3.546651138,
,2.720279919,
,4.545679881,
,3.196251469,
,3.948799049,
,4.249929739,
,3.427441137,
,3.576898543,
,3.686608435,
,3.792398082,
,3.59633909,
,3.304595631,
,4.602727316,
,2.916184338,
,3.891553313,
,5.875544698,
,4.283180122,
,3.671094233,
,3.364483336,
,4.606976027,
,3.234811215,
,3.844658853,
,3.236586766,
,3.105895686,
,4.165576862,
,3.758419581,
,5.405514021,
,3.989307222,
,5.364629585,
,3.126453833,
,4.352726577,
,4.14288419,
,5.111818066,
,2.909161456,
,3.985139866,
,4.455265117,
,3.800060609,
,3.940842631,
,4.651254957,
,2.266861721,
,4.644929686,
,4.783544642,
,2.93057382,
,4.233279633,
,3.824038673,
,3.931250998,
,4.615156169,
,3.185732401,
,5.673209248,
,3.529617651,
,4.057816415,
,4.077881354,
,3.972556441,
,4.305900251,
,3.394889381,
,3.765549239,
,4.135002007,
,3.319281039,
,2.99311875,
,4.630257499,
,3.983467025,
,3.710898695,
,2.812417353,
,2.815643038,
,3.985195796,
,5.529452721,
,3.745075496,
,4.545275145,
,4.676098425,
,3.456649245,
,2.735733104,
,5.046356597,
,2.93489575,
,4.412967155,
,4.275864366,
,4.15870957,
,3.399611979,
,4.310827251,
,2.672297349,
,3.88973912,
,2.447117705,
,3.025784401,
,3.511445209,
,3.001437193,
,4.546273765,
,3.382004947,
,4.352248623,
,4.428343055,
,4.867839555,
,4.232707104,
,2.641789612,
,3.935266833,
,3.626744118,
,4.917577336,
,4.691039081,
,3.950895947,
,4.764623744,
,4.212368613,
,3.725200722,
,5.052230354,
,1.940437066,
,4.797067705,
,4.487164007,
,3.627344104,
,3.563908348,
,2.707657851,
,2.519246132,
,3.850774637,
,4.944354994,
,2.742985811,
,4.838281625,
,5.521044789,
,4.68610903,
,3.540045196,
,4.782487041,
,3.073392743,
,4.516099579,
,3.295458563,
,4.460608038,
,3.177426161,
,3.974935027,
,2.625234079,
,3.795168184,
,3.545187784,
,3.375842384,
,3.852824757,
,4.724780638,
,3.910979623,
,1.111358793,
,5.712259152,
,3.393697546,
,2.698891961,
,3.290770541,
,5.004994207,
,4.394097103,
,3.917964878,
,4.135909104,
,2.890710377,
,3.394706335,
,4.556827408,
,4.656868381,
,4.948552859,
,4.757476798,
,2.932237509,
,3.941376516,
,2.926371888,
,5.018696249,
,4.939038512,
,4.390910061,
,3.264920318,
,4.176873877,
,3.299685919,
,2.549737598,
,3.947482131,
,4.953466638,
,3.004917109,
,4.137231106,
,4.595989174,
,4.361331793,
,3.611300085,
,3.637137088,
,4.706587858,
,5.16751706,
,1.740387662,
,3.094522402,
,3.835118067,
,4.349702243,
,4.369658371,
,4.988452912,
,4.561820508,
,5.544523544,
,4.564161468,
,5.982394998,
,6.045249072,
,4.199679428,
,3.404535928,
,4.386683723,
,5.220502898,
,4.013474435,
,3.996073839,
,3.994834208,
,2.834468346,
,4.124178879,
,5.207608294,
,2.960420557,
,3.523390005,
,1.737231129,
,3.931762511,
,2.04091735,
,2.917040588,
,3.791119808,
,4.786070683,
,3.178660708,
,3.441109621,
,3.8355767,
,4.335911729,
,3.117256767,
,2.758304762,
,4.33461515,
,2.338384061,
,4.665709523,
,4.641500617,
,4.771662895,
,4.289396582,
,4.208487011,
,3.112924669,
,4.307241574,
,4.330024753,
,4.671406335,
,4.271925818,
,3.990077034,
,3.496919458,
,4.093417927,
,4.257670569,
,2.92535293,
,4.004689224,
,3.081611527,
,3.762241183,
,3.627407153,
,4.152841915,
,3.538194393,
,3.913590069,
,3.776047968,
,4.632443886,
,4.185794339,
,5.022109048,
,2.444018119,
,4.615508024,
,3.604912781,
,3.251649452,
,2.270180963,
,3.554958395,
,3.28126433,
,5.319018484,
,5.250969959,
,2.67856974,
,4.238364256,
,3.975268579,
,4.005924787,
,4.085056773,
,4.030717408,
,4.441335284,
,4.173951236,
,4.997165921,
,4.650966151,
,2.859206053,
,2.856450188,
,3.425151023,
,4.76828874,
,2.597419158,
,4.821972188,
,4.042833048,
,3.839855918,
,3.464410413,
,4.121599958,
,4.930205505,
,5.125280114,
,4.638628822,
,4.131007528,
,3.050869897,
,4.216569528,
,5.369002361,
,3.991610557,
,1.938142884,
,1.537002746,
,5.932215871,
,4.718205204,
,4.956842828,
,5.021793801,
,3.681072297,
,2.960166326,
,4.429614211,
,4.252095788,
,3.202056074,
,4.140239169,
,4.202496309,
,2.750702234,
,4.647073363,
,4.374123687,
,3.367841221,
,4.581642402,
,3.898242643,
,3.335580306,
,4.484467123,
,4.10227229,
,4.70302252,
,2.80062713,
,4.979438892,
,4.839648371,
,4.073995685,
,4.406956114,
,4.535805543,
,4.548142872,
,4.567944428,
,5.273167388,
,4.06121701,
,3.516488138,
,5.065430035,
,3.620289698,
,3.413921125,
,3.261442436,
,2.960890376,
,3.840951146,
,2.618461362,
,3.664569645,
,5.393892607,
,2.989512735,
,4.550823486,
,2.464804057,
,4.734835989,
,3.303565486,
,3.361844417,
,3.630097936,
,4.406004273,
,2.864284575,
,5.12374049,
,5.918711113,
,4.709423043,
,3.889835728,
,3.869083348,
,4.574342917,
,4.51610568,
,3.360065816,
,2.314653109,
,3.341860832,
,4.453719391,
,4.426461745,
,4.56950439,
,3.35625845,
,3.968871106,
,4.001340491,
,4.028445599,
,4.728683595,
,2.609585644,
,3.625276696,
,4.733670593,
,4.708391882,
,3.637094377,
,4.231843735,
,3.922548158,
,4.30376776,
,4.379306952,
,3.679003873,
,3.824165789,
,2.466138262,
,3.52418524,
,2.971844688,
,2.639751695,
,3.657886417,
,2.388632339,
,4.194713785,
,3.76482824,
,3.899934806,
,4.290973832,
,1.825060871,
,4.150578241,
,4.384643772,
,2.432111966,
,5.712039496,
,2.95347903,
,4.277123319,
,4.484729489,
,3.999817138,
,5.006342649,
,4.141830656,
,3.732947654,
,5.203194842,
,2.533308165,
,3.212662598,
,5.036276841,
,3.967906045,
,3.486337341,
,4.233157602,
,5.361753722,
,4.268203874,
,3.498666535,
,3.583988541,
,2.610427658,
,4.140520857,
,4.746792988,
,3.264617275,
,4.182632721,
,4.05999365,
,1.859750202,
,3.656303065,
,3.796159686,
,4.216409871,
,3.416369879,
,3.389839334,
,2.480936549,
,3.489567094,
,2.763312099,
,5.137863539,
,3.685729812,
,4.492742855,
,4.064221006,
,3.589813485,
,4.405659535,
,4.682635216,
,4.1512067,
,3.645115878,
,5.026540805,
,3.534909727,
,3.889021171,
,5.130155251,
,4.142389964,
,4.666724414,
,5.667327356,
,3.666652307,
,4.304254867,
,4.280478153,
,3.698335609,
,5.135008015,
,3.462034878,
,4.027001566,
,3.980605399,
,4.991515888,
,3.877976353,
,4.203818311,
,4.242126877,
,2.680300546,
,3.833082184,
,4.745320481,
,5.322077393,
,5.76503347,
,4.458250807,
,3.906372955,
,4.799736115,
,2.706217885,
,4.176788455,
,4.985749926,
,4.728555462,
,4.383730574,
,3.970928344,
,4.020186137,
,4.715239852,
,5.965099144,
,3.499656003,
,3.158371028,
,4.922804328,
,3.51280077,
,3.832335761,
,4.092015588,
,4.144110601,
,2.956763696,
,3.98280399,
,3.932666557,
,5.705319659,
,6.051106558,
,3.180556255,
,2.730833562,
,3.238908404,
,4.31289059,
,3.604931086,
,3.458698348,
,4.910259547,
,2.9458704,
,4.005770215,
,5.033181322,
,2.914018288,
,4.029626248,
,5.494466448,
,4.911339521,
,4.550306888,
,3.349181672,
,3.887985942,
,3.668840728,
,4.7672108,
,1.322618774,
,3.254624974,
,4.570523349,
,4.507446568,
,3.707290647,
,4.709766764,
,3.97319812,
,3.866406802,
,2.658044134,
,4.609292581,
,4.962417609,
,4.162048133,
,3.826331838,
,3.852666117,
,2.880555368,
,6.114269778,
,4.709636598,
,2.918698175,
,3.2701046,
,4.567395289,
,2.516809581,
,3.78153631,
,3.817789672,
,3.605847335,
,2.412660233,
,4.345713865,
,5.515455771,
,4.302939983,
,3.599714263,
,6.265100031,
,4.487031807,
,5.002750871,
,4.933901009,
,4.241740445,
,3.896376586,
,2.707771746,
,3.333412223,
,3.055708424,
,4.221268736,
,4.014437463,
,4.482989531,
,3.19767313,
,5.218273799,
,2.354809427,
,4.141084233,
,3.251801991,
,4.008302357,
,5.385773481,
,4.237307671,
,2.985851807,
,4.228574323,
,5.197752261,
,3.363276247,
,3.86364992,
,2.381025743,
,3.264938623,
,4.325173006,
,3.877984489,
,4.287034266,
,2.323907123,
,2.997021706,
,4.154237136,
,3.377402346,
,2.663189773,
,5.138016078,
,4.315252906,
,4.762360069,
,3.014195529,
,3.509515086,
,4.183184911,
,5.019322674,
,3.141400591,
,3.750497738,
,5.639130071,
,4.569730147,
,2.264713977,
,2.98719008,
,5.456409063,
,4.836127779,
,3.398350993,
,2.513836093,
,4.543147739,
,3.688973801,
,3.702291445,
,4.262227408,
,4.809472151,
,4.507591988,
,5.166752332,
,4.414756943,
,3.827631468,
,2.857975575,
,3.958041876,
,2.876394113,
,5.354334241,
,3.798901315,
,3.891437384,
,3.883409781,
,3.642423061,
,4.447691062,
,3.504727405,
,5.212888167,
,4.020084445,
,3.623259118,
,3.93931521,
,2.787799643,
,2.463217655,
,2.143252505,
,4.169246943,
,5.649283046,
,5.511973822,
,3.780654637,
,4.265247674,
,3.219297014,
,4.988936968,
,4.764402054,
,5.906068706,
,5.628863201,
,3.503424725,
,4.871937761,
,2.488046886,
,4.256612967,
,4.653134234,
,2.02172595,
,3.821423143,
,2.954500022,
,2.737886951,
,4.465591986,
,4.078552524,
,3.759678533,
,3.615503034,
,4.186602794,
,3.449780936,
,2.81710741,
,3.821713984,
,3.704784945,
,3.163726153,
,5.547126871,
,2.143195557,
,4.09029902,
,3.118552329,
,4.785893738,
,4.403401963,
,3.079612253,
,5.021665668,
,2.865921823,
,3.718169706,
,5.758525153,
,3.050890235,
,4.349612754,
,3.550596806,
,4.746371981,
,1.414776547,
,4.64307685,
,5.019619616,
,4.731339802,
,5.24084139,
,4.909183641,
,3.995425041,
,4.380201845,
,4.893073521,
,2.290779788,
,4.081722278,
,2.932821224,
,4.906549806,
,2.885444741,
,4.361096883,
,3.789620861,
,3.590594483,
,4.940413394,
,5.107522577,
,3.014177224,
,3.398340823,
,1.982643504,
,5.452137979,
,3.720427278,
,4.115193333,
,3.638061472,
,4.246708122,
,6.284527359,
,4.008434557,
,3.994571841,
,5.492265823,
,4.510892925,
,4.411731592,
,5.393571259,
,4.606247909,
,4.698098571,
,2.872143368,
,4.55820229,
,3.99267426,
,4.314582753,
,2.96743937,
,3.536203255,
,4.163369118,
,2.524900233,
,4.040252093,
,3.271324909,
,4.726552121,
,4.548317783,
,3.623081156,
,4.600773804,
,4.243496674,
,4.517645304,
,4.483746123,
,5.452585426,
,4.932345115,
,5.55808525,
,3.760072083,
,2.453467382,
,2.961760864,
,4.064231175,
,3.689964286,
,4.108536545,
,4.575703562,
,3.619641917,
,4.201416335,
,4.083383932,
,3.498508912,
,4.501649081,
,4.227096731,
,4.633674365,
,4.137821939,
,3.447052528,
,4.730469315,
,3.605401922,
,3.255011405,
,2.21884661,
,4.72775616,
,3.530608136,
,3.859191722,
,4.126481196,
,4.641083678,
,3.902395763,
,3.765784149,
